3.304295575	22.31231833	4.911097743	13.50590638
3.322343714	21.75292529	4.783777737	18.2797682
3.356151168	14.57017357	4.828197005	17.83614759
3.363238191	9.244212787	4.941525874	26.54178767
3.32986489	18.7339221	4.90847532	14.37780343
3.272338602	14.65483058	4.787306162	21.71332208
3.301384705	13.3622065	4.830885794	18.84180292
3.294806259	13.17931512	4.90174101	23.11753161
3.277170389	14.42093072	4.894157407	13.51745319
3.115668304	14.11839725	4.848507445	5.803911431
3.135627279	11.44693156	4.553055174	12.21771144
3.13544514	14.78275184	4.854613235	8.413573387
3.119106819	13.17223501	4.967688185	-4.054116575
3.246619019	8.085156743	4.894865088	9.844710854
3.247793366	8.042156807	4.55144929	19.7452092
3.242774754	16.19857838	4.856379293	13.04093998
3.225238737	19.98884738	4.989991033	5.225356247
3.347542957	35.68476478	4.848850214	16.89797053
3.384289482	26.69913181	4.575124309	24.72291967
3.39623003	21.27794921	4.907733574	15.79381422
3.357433187	30.92651621	4.988778948	8.451591385
3.433880933	23.70065925	4.846248672	18.27383904
3.461256633	27.21697234	4.572255621	25.45711248
3.453704046	22.85653389	4.851215572	19.56059656
3.430271935	25.03978089	4.963128865	11.21106972
3.378072881	44.05533546	5.13445055	40.2561736
3.405492137	31.34540444	4.888513678	34.22398145
3.420862994	15.80801549	4.87927529	29.70497247
3.407562323	22.0551777	4.836904095	33.90910133
3.4144508	59.86133063	5.162105719	56.09389464
3.430460869	44.23172299	4.889355833	45.95330433
3.431789637	38.69618919	4.875570768	41.95173316
3.437276023	22.7545453	4.892366774	34.81857046
3.360618058	88.86379722	5.146425229	93.91809166
3.403279887	64.47376008	4.942441741	63.54982673
3.403988572	49.34200535	4.899805715	53.12046848
3.373806015	51.18545377	4.836894537	42.93803142
3.371467444	111.638256	5.117344038	124.0242787
3.389200509	96.13398038	4.872713905	95.52054929
3.416011654	66.24892102	4.891521584	74.39868881
3.396352424	51.07850181	4.833771962	51.01347464
1	0	1	0
1	0	1	0
1	0	1	0
1	0	1	0
1	0	1	0
1	0	1	0
1	0	1	0
1	0	1	0
1	0	1	0
1	0	1	0
1	0	1	0
1	0	1	0
1	0	1	0
1	0	1	0
1	0	1	0
1	0	1	0
